file,cuttlefish,background,year,month,day,hour,minute,second,screen,view distance,replicate,folder
6_Checkerboard_4_2012_12_4_9_50_39_Uniform_17.png,6,Checkerboard4,2012,12,4,9,50,39,Uniform,nan,17,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_56_40_Static_210_20.png,6,Checkerboard4,2012,12,4,9,56,40,Static,210,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_47_7_Checkerboard_7_610_10.png,6,Checkerboard4,2012,12,4,10,47,7,Checkerboard7,610,10,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_25_32_Checkerboard_2_410_2.png,6,Checkerboard4,2012,12,4,9,25,32,Checkerboard2,410,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_32_41_Static_10_16.png,6,Checkerboard4,2012,12,4,10,32,41,Static,10,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_21_56_Checkerboard_4_210_11.png,6,Checkerboard4,2012,12,4,9,21,56,Checkerboard4,210,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_32_28_Static_610_9.png,6,Checkerboard4,2012,12,4,9,32,28,Static,610,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_11_32_Static_410_16.png,6,Checkerboard4,2012,12,4,10,11,32,Static,410,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_50_17_Uniform_15.png,6,Checkerboard4,2012,12,4,9,50,17,Uniform,nan,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_21_20_Checkerboard_2_210_11.png,6,Checkerboard4,2012,12,4,10,21,20,Checkerboard2,210,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_15_3_Checkerboard_2_10_5.png,6,Checkerboard4,2012,12,4,10,15,3,Checkerboard2,10,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_50_6_Uniform_14.png,6,Checkerboard4,2012,12,4,9,50,6,Uniform,nan,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_0_59_Checkerboard_4_610_15.png,6,Checkerboard4,2012,12,4,10,0,59,Checkerboard4,610,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_20_2_Checkerboard_2_210_4.png,6,Checkerboard4,2012,12,4,10,20,2,Checkerboard2,210,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_11_21_Static_410_15.png,6,Checkerboard4,2012,12,4,10,11,21,Static,410,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_51_24_Uniform_21.png,6,Checkerboard4,2012,12,4,9,51,24,Uniform,nan,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_48_60_Uniform_9.png,6,Checkerboard4,2012,12,4,9,48,60,Uniform,nan,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_51_1_Uniform_19.png,6,Checkerboard4,2012,12,4,9,51,1,Uniform,nan,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_45_27_Checkerboard_7_610_1.png,6,Checkerboard4,2012,12,4,10,45,27,Checkerboard7,610,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_28_41_Checkerboard_2_410_18.png,6,Checkerboard4,2012,12,4,9,28,41,Checkerboard2,410,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_59_30_Checkerboard_4_610_7.png,6,Checkerboard4,2012,12,4,9,59,30,Checkerboard4,610,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_53_29_Static_210_4.png,6,Checkerboard4,2012,12,4,9,53,29,Static,210,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_46_20_Checkerboard_4_410_23.png,6,Checkerboard4,2012,12,4,9,46,20,Checkerboard4,410,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_23_29_Checkerboard_4_210_19.png,6,Checkerboard4,2012,12,4,9,23,29,Checkerboard4,210,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_56_51_Static_210_21.png,6,Checkerboard4,2012,12,4,9,56,51,Static,210,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_26_9_Checkerboard_2_610_9.png,6,Checkerboard4,2012,12,4,10,26,9,Checkerboard2,610,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_27_27_Checkerboard_2_610_16.png,6,Checkerboard4,2012,12,4,10,27,27,Checkerboard2,610,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_38_34_Checkerboard_7_410_8.png,6,Checkerboard4,2012,12,4,9,38,34,Checkerboard7,410,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_50_50_Uniform_18.png,6,Checkerboard4,2012,12,4,9,50,50,Uniform,nan,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_27_5_Checkerboard_2_610_14.png,6,Checkerboard4,2012,12,4,10,27,5,Checkerboard2,610,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_34_21_Static_10_25.png,6,Checkerboard4,2012,12,4,10,34,21,Static,10,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_34_2_Static_610_16.png,6,Checkerboard4,2012,12,4,9,34,2,Static,610,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_21_31_Checkerboard_2_210_12.png,6,Checkerboard4,2012,12,4,10,21,31,Checkerboard2,210,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_46_45_Checkerboard_7_610_8.png,6,Checkerboard4,2012,12,4,10,46,45,Checkerboard7,610,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_40_55_Checkerboard_7_410_20.png,6,Checkerboard4,2012,12,4,9,40,55,Checkerboard7,410,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_38_57_Checkerboard_7_10_22.png,6,Checkerboard4,2012,12,4,10,38,57,Checkerboard7,10,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_14_19_Checkerboard_2_10_1.png,6,Checkerboard4,2012,12,4,10,14,19,Checkerboard2,10,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_25_14_Checkerboard_2_610_4.png,6,Checkerboard4,2012,12,4,10,25,14,Checkerboard2,610,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_43_1_Checkerboard_7_210_16.png,6,Checkerboard4,2012,12,4,10,43,1,Checkerboard7,210,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_42_49_Checkerboard_7_210_15.png,6,Checkerboard4,2012,12,4,10,42,49,Checkerboard7,210,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_5_25_Checkerboard_4_10_11.png,6,Checkerboard4,2012,12,4,10,5,25,Checkerboard4,10,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_26_53_Checkerboard_2_410_9.png,6,Checkerboard4,2012,12,4,9,26,53,Checkerboard2,410,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_9_41_Static_410_6.png,6,Checkerboard4,2012,12,4,10,9,41,Static,410,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_31_11_Static_10_8.png,6,Checkerboard4,2012,12,4,10,31,11,Static,10,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_46_42_Checkerboard_4_410_25.png,6,Checkerboard4,2012,12,4,9,46,42,Checkerboard4,410,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_31_1_Static_610_2.png,6,Checkerboard4,2012,12,4,9,31,1,Static,610,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_43_33_Checkerboard_4_410_8.png,6,Checkerboard4,2012,12,4,9,43,33,Checkerboard4,410,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_25_47_Checkerboard_2_610_7.png,6,Checkerboard4,2012,12,4,10,25,47,Checkerboard2,610,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_17_6_Checkerboard_2_10_16.png,6,Checkerboard4,2012,12,4,10,17,6,Checkerboard2,10,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_46_1_Checkerboard_7_610_4.png,6,Checkerboard4,2012,12,4,10,46,1,Checkerboard7,610,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_34_50_Static_610_20.png,6,Checkerboard4,2012,12,4,9,34,50,Static,610,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_55_33_Static_210_14.png,6,Checkerboard4,2012,12,4,9,55,33,Static,210,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_6_20_Checkerboard_4_10_16.png,6,Checkerboard4,2012,12,4,10,6,20,Checkerboard4,10,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_37_45_Checkerboard_7_410_6.png,6,Checkerboard4,2012,12,4,9,37,45,Checkerboard7,410,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_46_12_Checkerboard_7_610_5.png,6,Checkerboard4,2012,12,4,10,46,12,Checkerboard7,610,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_7_27_Checkerboard_4_10_22.png,6,Checkerboard4,2012,12,4,10,7,27,Checkerboard4,10,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_18_46_Checkerboard_2_10_25.png,6,Checkerboard4,2012,12,4,10,18,46,Checkerboard2,10,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_52_55_Static_210_1.png,6,Checkerboard4,2012,12,4,9,52,55,Static,210,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_20_25_Checkerboard_2_210_6.png,6,Checkerboard4,2012,12,4,10,20,25,Checkerboard2,210,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_35_46_Static_610_25.png,6,Checkerboard4,2012,12,4,9,35,46,Static,610,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_5_2_Checkerboard_4_10_9.png,6,Checkerboard4,2012,12,4,10,5,2,Checkerboard4,10,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_17_28_Checkerboard_2_10_18.png,6,Checkerboard4,2012,12,4,10,17,28,Checkerboard2,10,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_15_25_Checkerboard_2_10_7.png,6,Checkerboard4,2012,12,4,10,15,25,Checkerboard2,10,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_41_18_Checkerboard_7_410_22.png,6,Checkerboard4,2012,12,4,9,41,18,Checkerboard7,410,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_23_34_Checkerboard_2_210_23.png,6,Checkerboard4,2012,12,4,10,23,34,Checkerboard2,210,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_17_39_Checkerboard_2_10_19.png,6,Checkerboard4,2012,12,4,10,17,39,Checkerboard2,10,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_41_43_Checkerboard_7_210_9.png,6,Checkerboard4,2012,12,4,10,41,43,Checkerboard7,210,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_33_50_Static_610_15.png,6,Checkerboard4,2012,12,4,9,33,50,Static,610,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_30_49_Static_10_6.png,6,Checkerboard4,2012,12,4,10,30,49,Static,10,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_30_60_Static_10_7.png,6,Checkerboard4,2012,12,4,10,30,60,Static,10,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_34_28_Static_610_18.png,6,Checkerboard4,2012,12,4,9,34,28,Static,610,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_5_47_Checkerboard_4_10_13.png,6,Checkerboard4,2012,12,4,10,5,47,Checkerboard4,10,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_29_48_Checkerboard_2_410_24.png,6,Checkerboard4,2012,12,4,9,29,48,Checkerboard2,410,24,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_42_16_Checkerboard_7_210_12.png,6,Checkerboard4,2012,12,4,10,42,16,Checkerboard7,210,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_35_23_Static_610_23.png,6,Checkerboard4,2012,12,4,9,35,23,Static,610,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_31_56_Static_10_12.png,6,Checkerboard4,2012,12,4,10,31,56,Static,10,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_35_1_Static_610_21.png,6,Checkerboard4,2012,12,4,9,35,1,Static,610,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_10_14_Static_410_9.png,6,Checkerboard4,2012,12,4,10,10,14,Static,410,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_39_19_Checkerboard_7_10_24.png,6,Checkerboard4,2012,12,4,10,39,19,Checkerboard7,10,24,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_24_40_Checkerboard_2_610_1.png,6,Checkerboard4,2012,12,4,10,24,40,Checkerboard2,610,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_4_29_Checkerboard_4_10_6.png,6,Checkerboard4,2012,12,4,10,4,29,Checkerboard4,10,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_40_33_Checkerboard_7_410_18.png,6,Checkerboard4,2012,12,4,9,40,33,Checkerboard7,410,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_53_18_Static_210_3.png,6,Checkerboard4,2012,12,4,9,53,18,Static,210,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_22_32_Checkerboard_4_210_14.png,6,Checkerboard4,2012,12,4,9,22,32,Checkerboard4,210,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_29_25_Checkerboard_2_410_22.png,6,Checkerboard4,2012,12,4,9,29,25,Checkerboard2,410,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_48_25_Checkerboard_7_610_17.png,6,Checkerboard4,2012,12,4,10,48,25,Checkerboard7,610,17,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_59_19_Checkerboard_4_610_6.png,6,Checkerboard4,2012,12,4,9,59,19,Checkerboard4,610,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_4_40_Checkerboard_4_10_7.png,6,Checkerboard4,2012,12,4,10,4,40,Checkerboard4,10,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_10_58_Static_410_13.png,6,Checkerboard4,2012,12,4,10,10,58,Static,410,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_49_54_Uniform_13.png,6,Checkerboard4,2012,12,4,9,49,54,Uniform,nan,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_49_10_Checkerboard_7_610_21.png,6,Checkerboard4,2012,12,4,10,49,10,Checkerboard7,610,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_27_37_Checkerboard_2_410_13.png,6,Checkerboard4,2012,12,4,9,27,37,Checkerboard2,410,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_1_43_Checkerboard_4_610_19.png,6,Checkerboard4,2012,12,4,10,1,43,Checkerboard4,610,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_42_27_Checkerboard_7_210_13.png,6,Checkerboard4,2012,12,4,10,42,27,Checkerboard7,210,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_49_22_Uniform_11.png,6,Checkerboard4,2012,12,4,9,49,22,Uniform,nan,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_45_47_Checkerboard_4_410_20.png,6,Checkerboard4,2012,12,4,9,45,47,Checkerboard4,410,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_58_42_Checkerboard_4_610_3.png,6,Checkerboard4,2012,12,4,9,58,42,Checkerboard4,610,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_31_52_Static_610_6.png,6,Checkerboard4,2012,12,4,9,31,52,Static,610,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_0_25_Checkerboard_4_610_12.png,6,Checkerboard4,2012,12,4,10,0,25,Checkerboard4,610,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_23_45_Checkerboard_2_210_24.png,6,Checkerboard4,2012,12,4,10,23,45,Checkerboard2,210,24,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_40_25_Checkerboard_7_210_2.png,6,Checkerboard4,2012,12,4,10,40,25,Checkerboard7,210,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_36_10_Checkerboard_7_10_7.png,6,Checkerboard4,2012,12,4,10,36,10,Checkerboard7,10,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_43_56_Checkerboard_7_210_21.png,6,Checkerboard4,2012,12,4,10,43,56,Checkerboard7,210,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_32_30_Static_10_15.png,6,Checkerboard4,2012,12,4,10,32,30,Static,10,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_55_22_Static_210_13.png,6,Checkerboard4,2012,12,4,9,55,22,Static,210,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_55_9_Static_210_12.png,6,Checkerboard4,2012,12,4,9,55,9,Static,210,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_51_36_Uniform_22.png,6,Checkerboard4,2012,12,4,9,51,36,Uniform,nan,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_36_32_Checkerboard_7_10_9.png,6,Checkerboard4,2012,12,4,10,36,32,Checkerboard7,10,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_5_36_Checkerboard_4_10_12.png,6,Checkerboard4,2012,12,4,10,5,36,Checkerboard4,10,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_44_18_Checkerboard_7_210_23.png,6,Checkerboard4,2012,12,4,10,44,18,Checkerboard7,210,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_43_12_Checkerboard_7_210_17.png,6,Checkerboard4,2012,12,4,10,43,12,Checkerboard7,210,17,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_10_43_34_Checkerboard_7_210_19.png,6,Checkerboard4,2012,12,4,10,43,34,Checkerboard7,210,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
6_Checkerboard_4_2012_12_4_9_53_51_Static_210_6.png,6,Checkerboard4,2012,12,4,9,53,51,Static,210,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/6_Checkerboard_4_2012_12_4_9_8
